Arg,Val
20.75,-1.14158564239706
20.875,-1.22371592602026
21,-1.30542735862009
21.125,-1.38675974089484
21.25,-1.46775416925768
21.375,-1.54845275886469
21.5,-1.62889835991811
21.625,-1.70913426860259
21.75,-1.78920393404664
21.875,-1.86915066272903
22,-1.94901732177042
22.125,-2.02884604256418
22.25,-2.10867792620679
22.375,-2.18855275218775
22.5,-2.26850869179069
22.625,-2.34858202764262
22.75,-2.42880688082577
22.875,-2.50921494693726
23,-2.58983524244535
23.125,-2.67069386264804
23.25,-2.75181375248993
23.375,-2.83321449143688
23.5,-2.91491209354579
23.625,-2.99691882379844
23.75,-3.0792430316943
23.875,-3.16188900301832
24,-3.24485683061542
24.125,-3.32814230491507
24.25,-3.4117368248567
24.375,-3.49562732977043
24.5,-3.57979625266829
24.625,-3.66422149529903
24.75,-3.74887642521525
24.875,-3.83372989499584
25,-3.91874628365916
25.125,-4.00388556019515
25.25,-4.08910336903606
25.375,-4.17435113717835
25.5,-4.25957620256163
25.625,-4.34472196320517
25.75,-4.42972804649971
25.875,-4.5145304979514
26,-4.59906198857708
26.125,-4.68325204005623
26.25,-4.76702726665438
26.375,-4.85031163284732
26.5,-4.93302672549465
26.625,-5.01509203933534
26.75,-5.09642527450844
26.875,-5.17694264473813
27,-5.2565591947648
27.125,-5.33518912555325
27.25,-5.41274612576524
27.375,-5.48914370794713
27.5,-5.56429554785405
27.625,-5.63811582531087
27.75,-5.71051956499588
27.875,-5.78142297552752
28,-5.85074378523632
28.125,-5.91840157301366
28.25,-5.98431809264708
28.375,-6.04841758907708
28.5,-6.11062710504362
28.625,-6.17087677663131
28.75,-6.22910011627075
28.875,-6.28523428180861
29,-6.33922033032175
29.125,-6.39100345541955
29.25,-6.44053320685451
29.375,-6.48776369134224
29.5,-6.53265375357961
29.625,-6.57516713654191
29.75,-6.61527262023745
29.875,-6.65294413819943
30,-6.68816087110061
30.125,-6.72090731698498
30.25,-6.75117333772265
30.375,-6.7789541814081
30.5,-6.8042504805377
30.625,-6.8270682259198
30.75,-6.84741871638803
30.875,-6.86531848450662
31,-6.88078919857351
31.125,-6.89385754134363
31.25,-6.90455506600898
31.375,-6.9129180300849
31.5,-6.91898720796118
31.625,-6.92280768298336
31.75,-6.92442862003193
31.875,-6.92390301966522
32,-6.92128745498524
32.125,-6.91664179247373
32.25,-6.91002889812801
32.375,-6.90151433030198
32.5,-6.89116602072777
32.625,-6.87905394525541
32.75,-6.86524978590395
32.875,-6.84982658586459
33,-6.8328583991369
33.125,-6.8144199365108
33.25,-6.79458620963089
33.375,-6.77343217489509
33.5,-6.75103237894625
33.625,-6.72746060751417
33.75,-6.70278953935485
33.875,-6.67709040701543
34,-6.65043266612601
34.125,-6.62288367488392
34.25,-6.59450838535232
34.375,-6.56536904814329
34.5,-6.53552493199566
34.625,-6.50503205969106
34.75,-6.47394296167678
34.875,-6.44230644868284
35,-6.41016740453289
35.125,-6.377566600254
35.25,-6.34454053049106
35.375,-6.31112127312598
35.5,-6.27733637289218
35.625,-6.24320874966082
35.75,-6.20875663195688
35.875,-6.17399351614265
36,-6.13892815158212
36.125,-6.10356455197408
36.25,-6.06790203291485
36.375,-6.0319352756231
36.5,-5.99565441663163
36.625,-5.95904516312254
36.75,-5.92208893345596
36.875,-5.8847630223171
37,-5.84704078978338
37.125,-5.80889187349355
37.25,-5.77028242298375
37.375,-5.73117535514288
37.5,-5.69153062963139
37.625,-5.65130554300451
37.75,-5.61045504018333
37.875,-5.56893204182565
38,-5.52668778606352
38.125,-5.48367218299626
38.25,-5.43983418025724
38.375,-5.39512213790929
38.5,-5.34948421086893
38.625,-5.30286873701274
38.75,-5.25522462908112
38.875,-5.20650176846515
39,-5.15665139894202
39.125,-5.10562651841296
39.25,-5.0533822666955
39.375,-4.99987630742863
39.5,-4.94506920216588
39.625,-4.88892477475634
39.75,-4.83141046414812
39.875,-4.77249766379197
40,-4.71216204587487
40.125,-4.65038386867372
40.25,-4.58714826538833
40.375,-4.52244551288951
40.5,-4.4562712789026
40.625,-4.38862684623838
40.75,-4.31951931278194
40.875,-4.24896176605516
41,-4.17697343127915
41.125,-4.10357979197971
41.25,-4.02881268229998
41.375,-3.95271035031027
41.5,-3.87531749173465
41.625,-3.79668525364636
41.75,-3.71687120781982
41.875,-3.63593929356405
42,-3.55395973000123
42.125,-3.47100889789332
42.25,-3.38716919125948
42.375,-3.30252883916554
42.5,-3.21718169820497
42.625,-3.13122701632623
42.75,-3.04476916879501
42.875,-2.95791736721025
43,-2.87078534261904
43.125,-2.78349100389826
43.25,-2.6961560726879
43.375,-2.60890569627311
43.5,-2.52186803991819
43.625,-2.43517386025518
43.75,-2.34895606142256
43.875,-2.26334923573486
44,-2.1784891907417
44.125,-2.09451246460407
44.25,-2.01155583177698
44.375,-1.92975580103976
44.5,-1.84924810795854
44.625,-1.77016720389976
44.75,-1.69264574373808
44.875,-1.61681407441746
45,-1.54279972652972
45.125,-1.47072691107091
45.25,-1.40071602352249
45.375,-1.33288315738075
45.5,-1.26733962922575
45.625,-1.20419151737876
45.75,-1.14353921614637
45.875,-1.08547700758924
46,-1.03009265268504
46.125,-0.977467003677701
46.25,-0.927673639320678
46.375,-0.880778524628661
46.5,-0.836839696652707
46.625,-0.795906977686979
46.75,-0.758021717202354
46.875,-0.723216563683413
47,-0.691515267421466
47.125,-0.662932515187498
47.25,-0.637473797576175
47.375,-0.615135309675807
47.5,-0.595903885579889
47.625,-0.579756967114402
47.75,-0.566662607011931
47.875,-0.556579506619518
48,-0.549457088082636
48.125,-0.545235600803576
48.25,-0.543846261829159
48.375,-0.545211429681029
48.5,-0.549244811002349
48.625,-0.555851699257981
48.75,-0.564929244592018
48.875,-0.576366753817377
49,-0.59004601938748
49.125,-0.605841676080604
49.25,-0.623621584013674
49.375,-0.643247236494644
49.5,-0.664574191121522
49.625,-0.687452522442259
49.75,-0.71172729440315
49.875,-0.737239050734814
50,-0.76382432135432
50.125,-0.791316142800081
50.25,-0.819544590662797
50.375,-0.84833732193141
50.5,-0.877520125137832
50.625,-0.906917476158124
50.75,-0.936353097511196
50.875,-0.965650518988754
51,-0.994633637452279
51.125,-1.02312727364419
51.25,-1.05095772388107
51.375,-1.07795330452636
51.5,-1.10394488717895
51.625,-1.12876642256124
51.75,-1.15225545114627
51.875,-1.17425359862791
52,-1.19460705440958
52.125,-1.21316703136729
52.25,-1.22979020522875
52.375,-1.24433913200435
52.5,-1.25668264200505
52.625,-1.26669620908814
52.75,-1.27426229388215
52.875,-1.27927065985829
53,-1.28161866123502
53.125,-1.2812115018263
53.25,-1.27796246407026
53.375,-1.2717931076042
53.5,-1.26263343688275
53.625,-1.25042203746844
53.75,-1.23510618075637
53.875,-1.21664189702843
54,-1.19499401686453
54.125,-1.17013618106982
54.25,-1.14205081940691
54.375,-1.11072909854928
54.5,-1.07617083979679
54.625,-1.03838440721569
54.75,-0.997386566982611
54.875,-0.953202318825135
55,-0.905864700559667
55.125,-0.855414566829943
55.25,-0.801900343246451
55.375,-0.745377757217919
55.5,-0.685909546850071
55.625,-0.623565149364326
55.75,-0.558420370559091
55.875,-0.490557036899148
56,-0.420062631873514
56.125,-0.347029918309302
56.25,-0.271556548368271
56.375,-0.19374466298367
56.5,-0.113700482517683
56.625,-0.0315338904344101
56.75,0.0526419882105328
56.875,0.138711211664671
57,0.226555447968419
57.125,0.316054401268895
57.25,0.407086236212778
57.375,0.499527998706512
57.5,0.593256031373371
57.625,0.68814638208497
57.75,0.784075203999741
57.875,0.880919145602533
58,0.978555729307248
58.125,1.07686371725785
58.25,1.17572346304214
58.375,1.27501724811656
58.5,1.3746296018287
58.625,1.47444760401672
58.75,1.5743611692609
58.875,1.67426331196167
59,1.77405039152023
59.125,1.87362233700148
59.25,1.97288285076447
59.375,2.07173959065143
59.5,2.17010433043387
59.625,2.26789309832006
59.75,2.36502629343517
59.875,2.46142878028986
60,2.55702996135671
60.125,2.65176382797537
60.25,2.74556898990616
60.375,2.8383886839475
60.5,2.9301707621252
60.625,3.02086766005006
60.75,3.11043634612448
60.875,3.19883825235848
61,3.28603918763024
61.125,3.37200923429555
61.25,3.4567226291144
61.375,3.54015762952101
61.5,3.6222963663153
61.625,3.70312468389961
61.75,3.78263196922366
61.875,3.8608109706335
62,3.93765760784607
62.125,4.01317077429071
62.25,4.08735213307126
62.375,4.1602059078088
62.5,4.23173866962392
62.625,4.30195912151069
62.75,4.37087788134057
62.875,4.4385072647144
63,4.50486106885492
63.125,4.5699543586998
63.25,4.63380325631778
63.375,4.69642473472735
63.5,4.75783641714899
63.625,4.81805638266911
63.75,4.87710297923645
63.875,4.93499464484959
64,4.99174973772934
64.125,5.04738637620092
64.25,5.10192228893886
64.375,5.15537467615396
64.5,5.20776008222484
64.625,5.25909428019898
64.75,5.30939216850888
64.875,5.3586676801694
65,5.4069337046414
65.125,5.45420202246757
65.25,5.50048325270628
65.375,5.54578681311069
65.5,5.59012089292372
65.625,5.63349243808362
65.75,5.67590714856224
65.875,5.71736948748755
66,5.75788270163441
66.125,5.79744885280364
66.25,5.83606885954893
66.375,5.87374254865461
66.5,5.91046871571529
66.625,5.94624519412031
66.75,5.98106893170347
66.875,6.01493607428001
67,6.04784205526026
67.125,6.07978169050172
67.25,6.11074927753875
67.375,6.14073869831294
67.5,6.16974352451512
67.625,6.19775712464517
67.75,6.22477277189481
67.875,6.2507837519645
68,6.27578346993593
68.125,6.29976555533793
68.25,6.32272396456478
68.375,6.34465307983228
68.5,6.3655478038883
68.625,6.38540364973003
68.75,6.40421682462099
68.875,6.42198430774474
69,6.43870392088093
69.125,6.45437439154116
69.25,6.46899540805722
69.375,6.48256766617238
69.5,6.49509290674718
69.625,6.50657394425379
69.75,6.51701468579799
69.875,6.52642014047364
70,6.53479641892193
70.125,6.54215072303523
70.25,6.54849132581377
70.375,6.55382754145087
70.5,6.55816968579012
70.625,6.56152902736398
70.75,6.56391772928868
70.875,6.56534878235324
71,6.56583592970184
71.125,6.56539358356758
71.25,6.56403673457155
71.375,6.56178085415392
71.5,6.55864179075333
71.625,6.55463566039645
71.75,6.54977873240112
71.875,6.54408731093434
72,6.53757761319878
72.125,6.53026564505032
72.25,6.52216707487229
72.375,6.5132971065507
72.5,6.50367035240814
72.625,6.49330070696229
72.75,6.48220122237794
72.875,6.47038398647909
73,6.45786000418033
73.125,6.44463908318381
73.25,6.43072972476998
73.375,6.4161390204878
73.5,6.40087255552138
73.625,6.38493431947779
73.75,6.36832662530301
73.875,6.35105003699119
74,6.333103306706
74.125,6.31448332188325
74.25,6.29518506282941
74.375,6.27520157127421
74.5,6.25452393027441
74.625,6.23314125580331
74.75,6.21104070029484
74.875,6.18820746834323
75,6.16462484469053
75.125,6.14027423456314
75.25,6.11513521634739
75.375,6.08918560652202
75.5,6.06240153669343
75.625,6.03475754250772
75.75,6.00622666414233
75.875,5.97678055801035
76,5.9463896192418
76.125,5.91502311443974
76.25,5.88264932414471
76.375,5.84923569437922
76.5,5.81474899658553
76.625,5.77915549521433
76.75,5.74242112217051
76.875,5.70451165727445
77,5.66539291385374
77.125,5.62503092854141
77.25,5.58339215432262
77.375,5.54044365584273
77.5,5.49615330596533
77.625,5.45048998255066
77.75,5.40342376441142
77.875,5.35492612539541
78,5.30497012554248
78.125,5.25353059826745
78.25,5.20058433252944
78.375,5.14611024896407
78.5,5.09008956897513
78.625,5.03250597580944
78.75,4.97334576666986
78.875,4.91259799495938
79,4.85025460179107
79.125,4.78631053594634
79.25,4.72076386151635
79.375,4.65361585251762
79.5,4.58487107383415
79.625,4.5145374479033
79.75,4.44262630663087
79.875,4.36915242809277
80,4.29413405765542
80.125,4.2175929132242
80.25,4.13955417440855
80.375,4.0600464554737
80.5,3.97910176203143
80.625,3.89675543150534
80.75,3.81304605749055
80.875,3.72801539821121
81,3.64170826936272
81.125,3.55417242170863
81.25,3.46545840388307
81.375,3.37561941092952
81.5,3.28471111918424
81.625,3.19279150818769
81.75,3.09992067037914
81.875,3.00616060939853
82,2.91157502788447
82.125,2.81622910571813
82.25,2.72018926971923
82.375,2.62352295585207
82.5,2.52629836504579
82.625,2.42858421377496
82.75,2.33044948058184
82.875,2.23196314975164
83,2.13319395337653
83.125,2.03421011306136
83.25,1.93507908253601
83.375,1.83586729244471
83.5,1.73663989858083
83.625,1.63746053482862
83.75,1.53839107205898
83.875,1.43949138420587
84,1.34081912272295
84.125,1.24242950058717
84.25,1.14437508697671
84.375,1.04670561370502
84.5,0.949467794442501
84.625,0.852705157700198
84.75,0.756457894488412
84.875,0.660762721496179
85,0.565652760566276
85.125,0.471157435164429
85.25,0.377302384461588
85.375,0.284109395564702
85.5,0.191596354345064
85.625,0.0997772152232929
85.75,0.00866199017872296
85.875,-0.0817432428426898
86,-0.171436312043437
86.125,-0.260418904429639
86.25,-0.348696499120023
86.375,-0.436278281519439
86.5,-0.523177038663341
86.625,-0.609409036134748
86.75,-0.694993877049387
86.875,-0.779954343696051
87,-0.864316222508535
87.125,-0.948108113132531
87.25,-1.03136122243361
87.375,-1.11410914437188
87.5,-1.1963876267448
87.625,-1.27823432586958
87.75,-1.35968855034316
87.875,-1.44079099507795
88,-1.5215834668664
88.125,-1.60210860277688
88.25,-1.68240958272576
88.375,-1.7625298376073
88.5,-1.84251275439252
88.625,-1.92240137963149
88.75,-2.00223812280888
88.875,-2.08206446101221
89,-2.16192064637336
89.125,-2.24184541773874
89.25,-2.32187571801073
89.375,-2.40204641858321
89.5,-2.48239005226676
89.625,-2.56293655606535
89.75,-2.64371302512546
89.875,-2.72474347913053
90,-2.80604864236017
90.125,-2.88764573857269
90.25,-2.96954830180316
90.375,-3.05176600409753
90.5,-3.13430450112544
90.625,-3.21716529653201
90.75,-3.30034562580216
90.875,-3.38383836031934
91,-3.4676319322055
91.125,-3.55171028043127
91.25,-3.63605281858336
91.375,-3.72063442457313
91.5,-3.8054254524646
91.625,-3.89039176649352
91.75,-3.97549479724102
91.875,-4.06069161981826
92,-4.14593505380977
92.125,-4.23117378461702
92.25,-4.31635250573768
92.375,-4.40141208141217
92.5,-4.48628972896777
92.625,-4.57091922009166
92.75,-4.65523110016906
92.875,-4.73915292473097
93,-4.82260951196885
93.125,-4.90552321019117
93.25,-4.98781417901898
93.375,-5.0694006830465
93.5,-5.15019939662625
93.625,-5.23012571837894
93.75,-5.30909409397542
93.875,-5.38701834569157
94,-5.46381200719833
94.125,-5.53938866201724
94.25,-5.61366228404797
94.375,-5.68654757855754
94.5,-5.75796032201278
94.625,-5.8278176991365
94.75,-5.89603863557507
94.875,-5.96254412458019
95,-6.02725754613054
95.125,-6.09010497694948
95.25,-6.15101548991361
95.375,-6.20992144139234
95.5,-6.26675874511217
95.625,-6.32146713119919
95.75,-6.37399038912036
95.875,-6.42427659331755
96,-6.47227831040783
96.125,-6.51795278690909
96.25,-6.56126211654032
96.375,-6.6021733862422
96.5,-6.64065880016348
96.625,-6.67669578096299
96.75,-6.71026704788493
96.875,-6.74136067117625
97,-6.76997010252759
97.125,-6.7960941813355
97.25,-6.81973711669961
97.375,-6.84090844518634
97.5,-6.8596229645087
97.625,-6.87590064338892
97.75,-6.88976650798763
97.875,-6.90125050539843
98,-6.91038734481975
98.125,-6.91721631712669
98.25,-6.92178109367316
98.375,-6.924129505258
98.5,-6.92431330228904
98.625,-6.92238789727359
98.75,-6.91841209085403
98.875,-6.91244778269109
99,-6.90455966857592
99.125,-6.89481492522359
99.25,-6.88328288426562
99.375,-6.87003469701726
99.5,-6.85514299164489
99.625,-6.83868152440237
99.75,-6.82072482663914
99.875,-6.80134784930974
100,-6.7806256067323
100.125,-6.75863282135381
100.25,-6.73544357128043
100.375,-6.71113094232458
100.5,-6.6857666863041
100.625,-6.6594208873048
100.75,-6.63216163758468
100.875,-6.60405472475726
101,-6.57516333184224
101.125,-6.5455477517146
101.25,-6.51526511741866
101.375,-6.48436914974144
101.5,-6.45290992336066
101.625,-6.42093365279666
101.75,-6.38848249930593
101.875,-6.3555943997552
102,-6.3223029184124
102.125,-6.28863712248187
102.25,-6.25462148209871
102.375,-6.22027579538032
102.5,-6.18561513901302
102.625,-6.15064984472911
102.75,-6.11538550190394
102.875,-6.07982298637661
103,-6.04395851546949
103.125,-6.00778372905392
103.25,-5.97128579638144
103.375,-5.93444754827235
103.5,-5.89724763412824
103.625,-5.85966070311083
103.75,-5.82165760870858
103.875,-5.78320563579475
104,-5.74426874916612
104.125,-5.70480786244229
104.25,-5.66478112610006
104.375,-5.62414423331846
104.5,-5.58285074221592
104.625,-5.54085241297419
104.75,-5.49809955826321
104.875,-5.45454140530739
105,-5.41012646786904
105.125,-5.364802926366
105.25,-5.31851901429169
105.375,-5.27122340906447
105.5,-5.22286562540098
105.625,-5.17339640928453
105.75,-5.12276813058539
105.875,-5.07093517238457
106,-5.01785431505619
106.125,-4.96348511317711
106.25,-4.90779026335451
106.375,-4.85073596109331
106.5,-4.7922922448658
106.625,-4.73243332559513
106.75,-4.67113789982144
106.875,-4.60838944488618
107,-4.54417649454397
107.125,-4.47849289349312
107.25,-4.41133802940571
107.375,-4.34271704113411
107.5,-4.27264100187375
107.625,-4.2011270761711
107.75,-4.12819864978043
107.875,-4.05388543149256
108,-3.97822352618328
108.125,-3.90125547845738
108.25,-3.82303028639591
108.375,-3.74360338504886
108.5,-3.66303659945248
108.625,-3.58139806708812
108.75,-3.49876212983945
108.875,-3.41520919564413
109,-3.33082557017497
109.125,-3.24570325902423
109.25,-3.15993974100119
109.375,-3.073637713287
109.5,-2.98690480932276
109.625,-2.89985329043438
109.75,-2.81259971232154
109.875,-2.72526456765727
110,-2.63797190615855
110.125,-2.55084893359638
110.25,-2.46402559131545
110.375,-2.37763411792909
110.5,-2.29180859494243
110.625,-2.20668447813721
110.75,-2.12239811662432
110.875,-2.0390862615331
111,-1.95688556636287
111.125,-1.87593208106736
111.25,-1.79636074198074
111.375,-1.71830485972147
111.5,-1.64189560722858
111.625,-1.56726151009389
111.75,-1.49452794135317
111.875,-1.42381662288832
112,-1.35524513557326
112.125,-1.28892644026643
112.25,-1.224968411714
112.375,-1.16347338737992
112.5,-1.10453773316192
112.625,-1.04825142788651
112.75,-0.994697668402116
112.875,-0.943952497006833
113,-0.896084452857282
113.125,-0.851154248907385
113.25,-0.809214475821635
113.375,-0.770309334196369
113.5,-0.734474396305763
113.625,-0.701736398467121
113.75,-0.67211306499261
113.875,-0.645612964563345
114,-0.622235399726514
114.125,-0.601970330077764
114.25,-0.584798329550478
114.375,-0.570690578090858
114.5,-0.559608887853774
114.625,-0.551505763910005
114.75,-0.546324499311138
114.875,-0.543999304214599
115,-0.544455468629172
115.125,-0.547609558200991
115.25,-0.553369642322275
115.375,-0.561635553710707
115.5,-0.572299178476745
115.625,-0.585244775569848
115.75,-0.600349324373463
115.875,-0.617482899102823
116,-0.636509068549812
116.125,-0.657285319615938
116.25,-0.679663502978084
116.375,-0.703490299142683
116.5,-0.728607703062672
116.625,-0.754853525418414
116.75,-0.782061908598852
116.875,-0.810063855362973
117,-0.83868776811437
117.125,-0.867759996683309
117.25,-0.897105392481671
117.375,-0.926547866876351
117.5,-0.955910951616216
117.625,-0.985018359146686
117.75,-1.0136945406543
117.875,-1.04176523970118
118,-1.06905803933595
118.125,-1.09540290060362
118.25,-1.1206326904212
118.375,-1.1445836968392
118.5,-1.1670961297705
118.625,-1.18801460533754
118.75,-1.20718861206582
118.875,-1.2244729572363
119,-1.23972819180016
119.125,-1.25282101235744
119.25,-1.26362463880447
119.375,-1.27201916636405
119.5,-1.27789189082666
119.625,-1.28113760594892
119.75,-1.28165887207849
119.875,-1.27936625519936
120,-1.27417853572056
120.125,-1.26602288646103
120.25,-1.25483501941565
120.375,-1.24055930102019
120.5,-1.22314883576579
120.625,-1.20256551814657
120.75,-1.17878005305588
120.875,-1.15177194487683
121,-1.12152945564121
121.125,-1.08804953275675
121.25,-1.05133770692462
121.375,-1.01140796098843
121.5,-0.96828257057001
121.625,-0.921991917457198
121.75,-0.872574276813394
121.875,-0.820075579377631
122,-0.764549149916557
122.125,-0.706055423276362
122.25,-0.644661639462318
122.375,-0.580441519245943
122.5,-0.513474921865357
122.625,-0.443847486441621
122.75,-0.371650258783824
122.875,-0.29697930529752
123,-0.219935315744582
123.125,-0.140623196628214
123.25,-0.0591516569941491
123.375,0.0243672115521607
123.5,0.109818358811583
123.625,0.19708420214714
123.75,0.286045053051852
123.875,0.376579542373908
124,0.468565042475489
124.125,0.561878084640394
124.25,0.656394770091072
124.375,0.751991173028565
124.5,0.848543734168358
124.625,0.945929643310714
124.75,1.04402720955571
124.875,1.14271621785053
125,1.24187827063881
125.125,1.34139711346854
125.25,1.44115894350686
125.375,1.54105270000415
125.5,1.64097033584883
125.625,1.74080706945444
125.75,1.84046161632433
125.875,1.93983639974352
126,2.03883774015373
126.125,2.13737602287411
126.25,2.23536584393663
126.375,2.33272613391214
126.5,2.42938025970794
126.625,2.52525610442192
126.75,2.6202861254409
126.875,2.71440739106986
127,2.80756159607611
127.125,2.89969505662603
127.25,2.99075868518166
127.375,3.08070794601027
127.5,3.16950279204141
127.625,3.25710758388213
127.75,3.34349099187217
127.875,3.42862588212692
128,3.51248918757567
128.125,3.59506176505643
128.25,3.67632823957687
128.375,3.75627683689184
128.5,3.83489920558303
128.625,3.91219022985455
128.75,3.98814783428003
128.875,4.06277278175131
129,4.13606846588755
129.125,4.2080406991648
129.25,4.27869749802096
129.375,4.34804886617985
129.5,4.41610657742009
129.625,4.48288395899002
129.75,4.54839567684061
129.875,4.61265752381175
130,4.6756862118663
130.125,4.73749916941974
130.25,4.79811434476177
130.375,4.85755001650987
130.5,4.915824611975
130.625,4.97295653425511
130.75,5.02896399880441
130.875,5.08386488015609
131,5.13767656940228
131.125,5.19041584295955
131.25,5.24209874307116
131.375,5.29274047041813
131.5,5.34235528913141
131.625,5.39095644441789
131.75,5.43855609293204
131.875,5.48516524594565
132,5.53079372528923
132.125,5.5754501319608
132.25,5.61914182722185
132.375,5.66187492592679
132.5,5.70365430176025
132.625,5.7444836039887
132.75,5.78436528526722
132.875,5.82330063998079
133,5.86128985254135
133.125,5.8983320550087
133.25,5.93442539335351
133.375,5.96956710163661
133.5,6.00375358333873
133.625,6.03698049904059
133.75,6.06924285962335
133.875,6.10053512413596
134,6.13085130145685
134.125,6.16018505486464
134.25,6.18852980862483
134.375,6.21587885569742
134.5,6.24222546567399
134.625,6.26756299206178
134.75,6.29188497804629
134.875,6.31518525988413
135,6.33745806710181
135.125,6.35869811870636
135.25,6.37890071464774
135.375,6.39806182181183
135.5,6.41617815386592
135.625,6.43324724432588
135.75,6.44926751226452
135.875,6.46423832013522
136,6.4781600232418
136.125,6.49103401044543
136.25,6.50286273576178
136.375,6.51364974056535
136.5,6.523399666184
136.625,6.53211825673332
136.75,6.53981235210807
136.875,6.54648987111615
137,6.5521597848084
137.125,6.55683208012504
137.25,6.56051771404652
137.375,6.56322855850181
137.5,6.56497733635135
137.625,6.56577754882359
137.75,6.56564339484392
137.875,6.56458968275145
138,6.56263173495345
138.125,6.55978528611716
138.25,6.55606637554647
138.375,6.55149123443334
138.5,6.54607616871299
138.625,6.53983743828636
138.75,6.5327911334034
138.875,6.52495304902527
139,6.5163385580046
139.125,6.50696248393722
139.25,6.49683897454929
139.375,6.48598137648829
139.5,6.47440211238586
139.625,6.46211256105462
139.75,6.44912294167024
139.875,6.43544220277356
140,6.42107791690644
140.125,6.40603618166845
140.25,6.39032152795053
140.375,6.37393683606544
140.5,6.35688326045476
140.625,6.33916016360718
140.75,6.32076505977404
140.875,6.30169356901547
141,6.2819393820544
141.125,6.2614942363563
141.25,6.24034790379035
141.375,6.21848819016284
141.5,6.19590094684693
141.625,6.17257009466388
141.75,6.14847766010079
141.875,6.12360382387877
142,6.09792698181331
142.125,6.07142381783689
142.25,6.04406938898159
