Arg,Val
10.875,-3.28072836950677
11,-3.29450777456063
11.125,-3.30834724598806
11.25,-3.32222683944988
11.375,-3.33612676059012
11.5,-3.35002757726274
11.625,-3.36391042659736
11.75,-3.37775721574591
11.875,-3.39155081519264
12,-3.40527524355601
12.125,-3.41891584286313
12.25,-3.43245944333364
12.375,-3.44589451677183
12.5,-3.45921131773186
12.625,-3.47240201169065
12.75,-3.48546078953728
12.875,-3.49838396776454
13,-3.51117007382835
13.125,-3.52381991622333
13.25,-3.53633663890708
13.375,-3.54872575979208
13.5,-3.56099519311099
13.625,-3.57315525554929
13.75,-3.585218656127
13.875,-3.59720046989924
14,-3.60911809563234
14.125,-3.62099119769818
14.25,-3.63284163251382
14.375,-3.64469335993581
14.5,-3.65657234009818
14.625,-3.66850641626042
14.75,-3.68052518430524
14.875,-3.69265984959596
15,-3.70494307196988
15.125,-3.71740879970512
15.25,-3.73009209335634
15.375,-3.74302894040648
15.5,-3.7562560617291
15.625,-3.76981071089753
15.75,-3.78373046741344
15.875,-3.7980530249574
16,-3.81281597578928
16.125,-3.82805659244412
16.25,-3.84381160788221
16.375,-3.86011699525827
16.5,-3.87700774847473
16.625,-3.89451766467853
16.75,-3.91267912984901
16.875,-3.9315229086061
17,-3.95107793934513
17.125,-3.97137113577435
17.25,-3.99242719589687
17.375,-4.0142684194382
17.5,-4.03691453467523
17.625,-4.06038253557224
17.75,-4.08468653007486
17.875,-4.10983760035366
18,-4.13584367572619
18.125,-4.16270941891969
18.25,-4.19043612626667
18.375,-4.21902164235331
18.5,-4.24846028956503
18.625,-4.27874281289654
18.75,-4.3098563403151
18.875,-4.34178435888511
19,-4.3745067067818
19.125,-4.40799958124018
19.25,-4.44223556240436
19.375,-4.47718365296169
19.5,-4.51280933336611
19.625,-4.54907463237701
19.75,-4.58593821256278
19.875,-4.62335547034373
20,-4.66127865007714
20.125,-4.69965697161766
20.25,-4.7384367707206
20.375,-4.77756165159307
20.5,-4.8169726508396
20.625,-4.85660841199438
20.75,-4.89640536978273
20.875,-4.93629794320904
21,-4.97621873652832
21.125,-5.01609874712367
21.25,-5.05586757928194
21.375,-5.0954536628358
21.5,-5.13478447562168
21.625,-5.17378676868981
21.75,-5.21238679319528
21.875,-5.25051052789741
22,-5.28808390619837
22.125,-5.32503304166206
22.25,-5.36128445096907
22.375,-5.39676527328431
22.5,-5.43140348504008
22.625,-5.46512810916831
22.75,-5.497869417852
22.875,-5.52955912790681
23,-5.56013058794936
23.125,-5.58951895655846
23.25,-5.61766137068944
23.375,-5.64449710365902
23.5,-5.66996771207935
23.625,-5.69401717118326
23.75,-5.71659199804994
23.875,-5.73764136230833
24,-5.75711718396707
24.125,-5.77497421809148
24.25,-5.79117012612173
24.375,-5.80566553370059
24.5,-5.81842407495307
24.625,-5.82941242323517
24.75,-5.83860030844221
24.875,-5.84596052104039
25,-5.85146890305656
25.125,-5.85510432633117
25.25,-5.85684865840685
25.375,-5.85668671649057
25.5,-5.85460620998951
25.625,-5.85059767218022
25.75,-5.84465438162621
25.875,-5.83677227401117
26,-5.82694984510303
26.125,-5.8151880456073
26.25,-5.80149016870743
26.375,-5.78586173112384
26.5,-5.76831034855278
26.625,-5.7488456063699
26.75,-5.72747892650267
26.875,-5.70422343138886
27,-5.67909380594664
27.125,-5.65210615848435
27.25,-5.62327788147493
27.375,-5.59262751311213
27.5,-5.56017460055117
27.625,-5.52593956571816
27.75,-5.48994357454778
27.875,-5.4522084104797
28,-5.41275635300958
28.125,-5.37161006205196
28.25,-5.32879246882849
28.375,-5.28432667394736
28.5,-5.23823585328818
28.625,-5.19054317225096
28.75,-5.14127170886933
28.875,-5.0904443862261
29,-5.0380839145451
29.125,-4.98421274326595
29.25,-4.92885302334033
29.375,-4.8720265799174
29.5,-4.81375489551505
29.625,-4.75405910370126
29.75,-4.69295999323742
29.875,-4.63047802256311
30,-4.56663334442993
30.125,-4.5014458404211
30.25,-4.43493516502364
30.375,-4.36712079885272
30.5,-4.29802211056127
30.625,-4.22765842690553
30.75,-4.15604911037636
30.875,-4.08321364374959
31,-4.00917172085516
31.125,-3.93394334281531
31.25,-3.85754891895709
31.375,-3.78000937156387
31.5,-3.7013462435944
31.625,-3.62158180846763
31.75,-3.54073918098563
31.875,-3.45884242844699
32,-3.37591668098833
32.125,-3.29198824018318
32.25,-3.20708468492368
32.375,-3.12123497361414
32.5,-3.0344695417136
32.625,-2.94682039367926
32.75,-2.85832118838313
32.875,-2.76900731710032
33,-2.67891597319906
33.125,-2.58808621270026
33.25,-2.49655900491691
33.375,-2.40437727243158
33.5,-2.31158591972332
33.625,-2.21823184981277
33.75,-2.12436396835642
33.875,-2.03003317468712
34,-1.93529233936802
34.125,-1.8401962679005
34.25,-1.74480165030334
34.375,-1.64916699635955
34.5,-1.55335255640878
34.625,-1.45742022764687
34.75,-1.36143344597872
34.875,-1.26545706355657
35,-1.16955721222214
35.125,-1.07380115315765
35.25,-0.978257113136294
35.375,-0.882994107848632
35.5,-0.788081752864355
35.625,-0.693590062871533
35.75,-0.599589239914848
35.875,-0.506149451431448
36,-0.413340598956954
36.125,-0.321232078444467
36.25,-0.229892533205674
36.375,-0.139389600545158
36.5,-0.0497896532162085
36.625,0.0388424631216248
36.75,0.126443695216171
36.875,0.212953049039714
37,0.298311856806748
37.125,0.382464042861102
37.25,0.465356387079051
37.375,0.546938784419551
37.5,0.627164499244108
37.625,0.705990413027229
37.75,0.78337726408367
37.875,0.859289877951204
38,0.933697387087213
38.125,1.00657343856404
38.25,1.07789638848165
38.375,1.14764948185678
38.5,1.21582101679529
38.625,1.28240449180812
38.75,1.34739873519211
38.875,1.4108080154635
39,1.47264213190424
39.125,1.53291648436021
39.25,1.5916521215132
39.375,1.64887576693772
39.5,1.70461982234648
39.625,1.75892234752572
39.75,1.8118270165627
39.875,1.86338305007175
40,1.91364512323253
40.125,1.96267324956347
40.25,2.01053264046446
40.375,2.05729354067551
40.5,2.10303103991091
40.625,2.14782486104228
40.75,2.19175912531644
40.875,2.23492209520657
41,2.2774058956055
41.125,2.31930621417878
41.25,2.36072198180154
41.375,2.40175503410576
41.5,2.4425097552646
41.625,2.48309270523564
41.75,2.52361223177557
41.875,2.564178068625
42,2.60490092134208
42.125,2.64589204233813
42.25,2.68726279673625
42.375,2.7291242207356
42.5,2.77158657421786
42.625,2.8147588893795
42.75,2.85874851721255
42.875,2.90366067368807
43,2.9495979875195
43.125,2.99666005139807
43.25,3.04494297859892
43.375,3.09453896685473
43.5,3.14553587138259
43.625,3.1980167889311
43.75,3.25205965468681
43.875,3.30773685384249
44,3.36511484958551
44.125,3.42425382921138
44.25,3.48520737000661
44.375,3.54802212647604
44.5,3.6127375404136
44.625,3.67938557523144
44.75,3.74799047587205
44.875,3.81856855553019
45,3.89112801030872
45.125,3.96566876282255
45.25,4.04218233565088
45.375,4.12065175541856
45.5,4.20105148816367
45.625,4.28334740652135
45.75,4.36749678912337
45.875,4.45344835247969
46,4.54114231547338
46.125,4.63051049646359
46.25,4.72147644285388
46.375,4.81395559284575
46.5,4.9078554689602
46.625,5.00307590277372
46.75,5.09950929018116
46.875,5.19704087636554
47,5.29554906952567
47.125,5.3949057822867
47.25,5.49497679959721
47.375,5.59562217179921
47.5,5.69669663144553
47.625,5.79805003233331
47.75,5.89952780912169
47.875,6.00097145580924
48,6.10221902125992
48.125,6.20310561988818
48.25,6.30346395554281
48.375,6.40312485656681
48.5,6.50191781995683
48.625,6.59967156250032
48.75,6.69621457673303
48.875,6.79137568953229
49,6.88498462114468
49.125,6.97687254243849
49.25,7.06687262817337
49.375,7.15482060409081
49.5,7.2405552856502
49.625,7.32391910626522
49.75,7.40475863293563
49.875,7.48292506721802
50,7.55827472953748
50.125,7.63066952490875
50.25,7.69997738821071
50.375,7.76607270724175
50.5,7.82883672187458
50.625,7.88815789772789
50.75,7.94393227287809
50.875,7.99606377624641
51,8.04446451641501
51.125,8.08905503974967
51.25,8.1297645568351
51.375,8.16653113636242
51.5,8.19930186574518
51.625,8.22803297788038
51.75,8.25268994361391
51.875,8.27324752961438
52,8.28968982150536
52.125,8.30201021225262
52.25,8.31021135594961
52.375,8.3143050872905
52.5,8.31431230716423
52.625,8.31026283494646
52.75,8.30219522820542
52.875,8.29015657067524
53,8.27420222948272
53.125,8.25439558274233
53.25,8.23080771875745
53.375,8.20351710818394
53.5,8.1726092506238
53.625,8.13817629722179
53.75,8.10031665093635
53.875,8.05913454624623
54,8.01473961013744
54.125,7.96724640628924
54.25,7.91677396444395
54.375,7.86344529700222
54.5,7.807386904933
54.625,7.74872827512656
54.75,7.68760137134713
54.875,7.62414012096161
55,7.5584798996305
55.125,7.49075701614679
55.25,7.42110819959915
55.375,7.34967009101645
55.5,7.27657874162124
55.625,7.20196911978229
55.75,7.12597462870794
55.875,7.0487266368663
56,6.97035402305275
56.125,6.8909827379517
56.25,6.81073538395826
56.375,6.72973081493604
56.5,6.64808375749099
56.625,6.56590445523803
56.75,6.4832983374279
56.875,6.40036571318611
57,6.31720149249605
57.125,6.2338949349327
57.25,6.15052942702459
57.375,6.06718228898889
57.5,5.98392461144922
57.625,5.90082112260789
57.75,5.81793008620519
57.875,5.73530323045801
58,5.65298570802955
58.125,5.57101608694186
58.25,5.48942637220361
58.375,5.40824205778783
58.5,5.32748220845943
58.625,5.24715957081945
58.75,5.16728071280415
58.875,5.08784619075233
59,5.00885074303361
59.125,4.93028350911547
59.25,4.85212827283728
59.375,4.77436372855626
59.5,4.69696376873342
59.625,4.61989779143804
59.75,4.5431310261669
59.875,4.46662487629974
60,4.39033727644655
60.125,4.31422306288365
60.25,4.23823435522646
60.375,4.16232094744634
60.5,4.08643070630678
60.625,4.01050997527209
60.75,3.93450398192813
60.875,3.85835724695025
61,3.78201399265868
61.125,3.70541854921556
61.25,3.62851575654059
61.375,3.55125136005437
61.5,3.47357239839881
61.625,3.39542758133283
61.75,3.31676765605906
61.875,3.23754576030148
62,3.15771776052733
62.125,3.07724257378536
62.25,2.99608247171958
62.375,2.91420336540997
62.5,2.83157506979028
62.625,2.74817154649703
62.75,2.66397112411239
62.875,2.57895669487702
63,2.49311588706526
63.125,2.40644121233565
63.25,2.31893018749205
63.375,2.23058543021515
63.5,2.14141472845057
63.625,2.05143108326639
63.75,1.96065272511987
63.875,1.86910310360013
64,1.77681085083902
64.125,1.68380971890627
64.25,1.59013849162742
64.375,1.49584087138175
64.5,1.40096534155325
64.625,1.30556500542014
64.75,1.2096974023756
64.875,1.11342430247543
65,1.01681148040579
65.125,0.919928470056078
65.25,0.822848300967237
65.375,0.725647218005256
65.5,0.628404385681423
65.625,0.531201578606001
65.75,0.434122859619484
65.875,0.337254247195299
66,0.240683373749602
66.125,0.144499136527737
66.25,0.0487913427623461
66.375,-0.0463496491845715
66.5,-0.140833290974308
66.625,-0.234569206016915
66.75,-0.32746755005524
66.875,-0.419439368909056
67,-0.510396951704792
67.125,-0.600254177948282
67.25,-0.688926856837416
67.375,-0.776333057258777
67.5,-0.862393426966604
67.625,-0.947031499503769
67.75,-1.03017398749214
67.875,-1.11175106099398
68,-1.19169660972581
68.125,-1.26994848799164
68.25,-1.34644874129262
68.375,-1.42114381366521
68.5,-1.49398473489871
68.625,-1.56492728688528
68.75,-1.63393214846123
68.875,-1.70096501820594
69,-1.7659967147747
69.125,-1.82900325445292
69.25,-1.88996590573118
69.375,-1.94887122081272
69.5,-2.00571104407727
69.625,-2.06048249763595
69.75,-2.11318794422216
69.875,-2.16383492777107
70,-2.21243609214588
70.125,-2.2590090785717
70.25,-2.3035764024371
70.375,-2.34616531021847
70.5,-2.38680761737372
70.625,-2.42553952813764
70.75,-2.46240143823272
70.875,-2.4974377215844
71,-2.53069650219982
71.125,-2.56222941243229
71.25,-2.59209133891091
71.375,-2.62034015746526
71.5,-2.64703645841818
71.625,-2.67224326365611
71.75,-2.69602573691592
71.875,-2.71845088874816
72,-2.73958727763172
72.125,-2.75950470872141
72.25,-2.77827393170947
72.375,-2.79596633927421
72.5,-2.81265366757368
72.625,-2.8284077002199
72.75,-2.84329997713954
72.875,-2.85740150969105
73,-2.87078250336477
73.125,-2.88351208934367
73.25,-2.89565806614677
73.375,-2.90728665251596
73.5,-2.91846225264075
73.625,-2.92924723474311
73.75,-2.93970172396884
73.875,-2.94988341045063
74,-2.95984737332389
74.125,-2.96964592138822
74.25,-2.97932845101664
74.375,-2.98894132182126
74.5,-2.99852775048908
74.625,-3.00812772310427
74.75,-3.01777792617616
74.875,-3.02751169649338
75,-3.03735898982665
75.125,-3.04734636840496
75.25,-3.05749700699316
75.375,-3.06783071730374
75.5,-3.07836399038249
75.625,-3.08911005651683
75.75,-3.10007896212766
75.875,-3.11127766302136
76,-3.12271013329729
76.125,-3.13437748912974
76.25,-3.14627812657105
76.375,-3.1584078724554
76.5,-3.17076014742019
76.625,-3.18332614000593
76.75,-3.19609499074391
76.875,-3.2090539850964
77,-3.22218875407508
77.125,-3.23548348133091
77.25,-3.24892111548267
77.375,-3.26248358643186
77.5,-3.27615202439898
77.625,-3.28990698040976
77.75,-3.30372864696073
77.875,-3.31759707760061
78,-3.33149240417748
78.125,-3.3453950505223
78.25,-3.35928594136548
78.375,-3.37314670531621
78.5,-3.38695987077278
78.625,-3.40070905367642
78.75,-3.41437913607152
78.875,-3.42795643448956
79,-3.44142885723469
79.125,-3.45478604971315
79.25,-3.46801952701743
79.375,-3.481122793049
79.5,-3.49409144553914
79.625,-3.50692326640676
79.75,-3.51961829697357
79.875,-3.53217889764102
80,-3.54460979171887
80.125,-3.55691809318213
80.25,-3.56911331822101
80.375,-3.58120738053618
80.5,-3.59321457041988
80.625,-3.60515151775081
80.75,-3.61703713911681
80.875,-3.62889256936462
81,-3.64074107795884
81.125,-3.65260797061283
81.25,-3.66452047673254
81.375,-3.67650762328879
81.5,-3.68860009580513
81.625,-3.70083008721569
81.75,-3.71323113541082
81.875,-3.72583795034711
82,-3.7386862316521
82.125,-3.75181247770331
82.25,-3.76525378720422
82.375,-3.77904765431861
82.5,-3.79323175845622
82.625,-3.80784374983002
82.75,-3.82292103192535
82.875,-3.83850054203605
83,-3.85461853103097
83.125,-3.87131034351672
83.25,-3.88861019955841
83.375,-3.90655097911062
83.5,-3.92516401029473
83.625,-3.94447886263695
83.75,-3.96452314635409
83.875,-3.98532231874066
84,-4.00689949867269
84.125,-4.02927529019962
84.25,-4.05246761614738
84.375,-4.07649156260204
84.5,-4.101359235086
84.625,-4.12707962717698
84.75,-4.15365850225446
84.875,-4.18109828898964
85,-4.20939799112306
85.125,-4.23855311199977
85.25,-4.26855559425525
85.375,-4.29939377496715
85.5,-4.3310523565079
85.625,-4.36351239325289
85.75,-4.39675129421754
85.875,-4.43074284161538
86,-4.46545722524835
86.125,-4.50086109256039
86.25,-4.53691761410631
86.375,-4.5735865641107
86.5,-4.61082441571622
86.625,-4.64858445044751
86.75,-4.68681688134688
86.875,-4.72546898917092
87,-4.76448527097319
87.125,-4.80380760033887
87.25,-4.84337539848108
87.375,-4.88312581535738
87.5,-4.92299391991847
87.625,-4.9629128985589
87.75,-5.00281426080312
87.875,-5.04262805122869
88,-5.08228306660212
88.125,-5.12170707718249
88.25,-5.16082705113292
88.375,-5.19956938097048
88.5,-5.2378601109819
88.625,-5.27562516453405
88.75,-5.31279057021626
88.875,-5.34928268576476
89,-5.38502841873829
89.125,-5.4199554429384
89.25,-5.4539924095971
89.375,-5.48706915238956
89.5,-5.51911688536832
89.625,-5.5500683929601
89.75,-5.57985821121434
89.875,-5.60842279954523
90,-5.63570070226521
90.125,-5.66163269926778
90.25,-5.68616194528027
90.375,-5.70923409717305
90.5,-5.73079742887967
90.625,-5.7508029335525
90.75,-5.7692044126506
90.875,-5.78595855172914
91,-5.80102498277398
91.125,-5.81436633299915
91.25,-5.82594826009947
91.375,-5.83573947402437
91.5,-5.84371174541247
91.625,-5.84983990089813
91.75,-5.85410180557188
91.875,-5.85647833294504
92,-5.85695332283471
92.125,-5.85551352764918
92.25,-5.85214854761358
92.375,-5.84685075553304
92.5,-5.83961521174353
92.625,-5.83043956995004
92.75,-5.81932397469677
92.875,-5.80627095125422
93,-5.79128528874442
93.125,-5.77437391735587
93.25,-5.75554578052596
93.375,-5.73481170298903
93.5,-5.71218425560365
93.625,-5.68767761788238
93.75,-5.66130743915195
93.875,-5.63309069927044
94,-5.60304556982171
94.125,-5.57119127669536
94.25,-5.53754796494302
94.375,-5.50213656677952
94.5,-5.46497867356945
94.625,-5.42609641260714
94.75,-5.3855123294608
94.875,-5.34324927660917
95,-5.29933030905297
95.125,-5.25377858753314
95.25,-5.20661728993325
95.375,-5.1578695313861
95.5,-5.10755829354385
95.625,-5.05570636340689
95.75,-5.00233628204111
95.875,-4.94747030344485
96,-4.89113036375699
96.125,-4.83333806092663
96.25,-4.77411464489288
96.375,-4.71348101825064
96.5,-4.65145774730613
96.625,-4.58806508335342
96.75,-4.52332299393242
96.875,-4.45725120375804
97,-4.38986924494248
97.125,-4.32119651606557
97.25,-4.25125234958423
97.375,-4.18005608701105
97.5,-4.10762716123359
97.625,-4.03398518529138
97.75,-3.95915004687742
97.875,-3.88314200778343
98,-3.80598180746678
98.125,-3.72769076987928
98.25,-3.64829091266526
98.375,-3.56780505780953
98.5,-3.48625694279362
98.625,-3.4036713313022
98.75,-3.32007412251096
98.875,-3.23549245798227
99,-3.14995482519566
99.125,-3.06349115674683
99.25,-2.97613292426173
99.375,-2.88791322609033
99.5,-2.79886686786942
99.625,-2.7090304350731
99.75,-2.61844235670582
99.875,-2.5271429593334
100,-2.43517451069372
100.125,-2.34258125218014
100.25,-2.24940941954711
100.375,-2.15570725124709
100.5,-2.06152498387403
100.625,-1.96691483425644
100.75,-1.87193096781595
100.875,-1.77662945288258
101,-1.68106820073671
101.125,-1.58530689122805
101.25,-1.48940688390517
101.375,-1.39343111467361
101.5,-1.29744397808559
101.625,-1.20151119545128
101.75,-1.10569966904769
101.875,-1.01007732278726
102,-0.914712929794152
102.125,-0.819675927420314
102.25,-0.725036220315899
102.375,-0.630863972249479
102.5,-0.537229387451398
102.625,-0.444202482328329
102.75,-0.351852848468963
102.875,-0.260249407928455
103,-0.169460161842316
103.125,-0.0795519334796676
103.25,0.00940989310051518
103.375,0.0973616375783296
103.5,0.18424158983206
103.625,0.269990277035604
103.75,0.354550730071941
103.875,0.437868747915753
104,0.519893158620646
104.125,0.600576075535806
104.25,0.679873147372682
104.375,0.757743800745233
104.5,0.834151473817752
104.625,0.90906383971115
104.75,0.982453018342811
104.875,1.05429577540687
105,1.12457370723968
105.125,1.19327341036037
105.25,1.26038663452868
105.375,1.32591041822008
105.5,1.38984720548303
105.625,1.45220494321412
105.75,1.512997157963
105.875,1.57224301146069
106,1.62996733415249
106.125,1.68620063610752
106.25,1.7409790947733
106.375,1.79434451914371
106.5,1.84634429001162
106.625,1.89703127608365
106.75,1.94646372584368
106.875,1.99470513516178
107,2.04182409075752
107.125,2.08789408973979
107.25,2.13299333555852
107.375,2.17720451081655
107.5,2.22061452750307
107.625,2.26331425532064
107.75,2.30539822888758
107.875,2.3469643347044
108,2.38811347887741
108.125,2.42894923669276
108.25,2.46957748523198
108.375,2.51010602031159
108.5,2.55064415911738
108.625,2.59130232998608
108.75,2.63219165086343
108.875,2.67342349803771
109,2.71510906681173
109.125,2.75735892583256
109.25,2.80028256684772
109.375,2.84398795169853
109.5,2.88858105839511
109.625,2.9341654281433
109.75,2.98084171521201
109.875,3.0287072415381
110,3.07785555796716
110.125,3.1283760140208
110.25,3.1803533380645
110.375,3.23386722972524
110.5,3.28899196637481
110.625,3.34579602545264
110.75,3.40434172435169
110.875,3.46468487953299
111,3.52687448646763
111.125,3.59095242193159
111.25,3.65695317009697
111.375,3.7249035737751
111.5,3.79482261207185
111.625,3.86672120561391
111.75,3.94060205039757
111.875,4.01645948119883
112,4.09427936536589
112.125,4.1740390276926
112.25,4.25570720694615
112.375,4.33924404449176
112.5,4.42460110532563
112.625,4.51172143169257
112.75,4.60053962932868
112.875,4.69098198623221
113,4.78296662372833
113.125,4.87640367945613
113.25,4.9711955217696
113.375,5.06723699490954
113.5,5.16441569417019
113.625,5.26261227015415
113.75,5.36170076108238
113.875,5.46154895200275
114,5.56201875962189
114.125,5.662966641372
114.25,5.76424402721537
114.375,5.86569777258785
114.5,5.96717063078682
114.625,6.0685017430206
114.75,6.16952714425489
114.875,6.27008028291889
115,6.36999255246816
115.125,6.4690938327445
115.25,6.56721303902534
115.375,6.66417867661607
115.5,6.75981939880866
115.625,6.85396456600986
115.75,6.94644480383096
115.875,7.03709255792983
116,7.1257426434041
116.125,7.21223278655202
116.25,7.29640415684481
116.375,7.37810188699108
116.5,7.45717557901966
116.625,7.53347979436232
116.75,7.60687452598196
116.875,7.67722565066386
117,7.74440535966889
117.125,7.80829256603603
117.25,7.86877328691794
117.375,7.92574099943655
117.5,7.97909696865618
117.625,8.02875054638766
117.75,8.07461943965891
117.875,8.11662994781508
118,8.15471716734256
118.125,8.18882516364722
118.25,8.21890710915654
118.375,8.24492538725697
118.5,8.26685166172218
118.625,8.28466691143348
118.75,8.29836143033999
118.875,8.30793479275316
119,8.31339578421615
119.125,8.31476229833384
119.25,8.31206120009274
119.375,8.30532815634074
119.5,8.29460743423484
119.625,8.27995166859919
119.75,8.26142159926576
119.875,8.23908577959518
120,8.21302025749521
120.125,8.18330823036793
120.25,8.15003967552443
120.375,8.11331095770622
120.5,8.07322441544552
120.625,8.02988792808249
120.75,7.98341446533405
120.875,7.93392162137824
121,7.88153113547755
121.125,7.82636840121612
121.25,7.7685619664665
121.375,7.7082430262347
121.5,7.6455449105544
121.625,7.5806025696139
121.75,7.51355205830326
121.875,7.44453002236196
122,7.37367318829151
122.125,7.30111785917172
122.25,7.2269994184841
122.375,7.15145184400131
122.5,7.07460723374836
122.625,6.99659534597858
122.75,6.91754315503691
122.875,6.83757442490425
123,6.75680930212931
123.125,6.67536392976117
123.25,6.59335008379422
123.375,6.51087483352996
123.5,6.42804022714681
123.625,6.34494300365039
123.75,6.26167433225309
123.875,6.17831958010382
124,6.09495810915766
124.125,6.0116631028402
124.25,5.92850142302432
124.375,5.84553349769899
124.5,5.76281323956862
124.625,5.68038799568202
124.75,5.59829852804918
124.875,5.51657902506433
125,5.43525714341606
125.125,5.35435408002876
125.25,5.27388467344632
125.375,5.19385753393866
125.5,5.11427520148581
125.625,5.0351343306716
125.75,4.95642590140264
125.875,4.87813545425684
126,4.80024334915977
126.125,4.72272504598871
126.25,4.64555140561197
126.375,4.56868900978615
126.5,4.49210049825688
126.625,4.41574492133988
126.75,4.33957810619757
126.875,4.26355303497478
127,4.18762023291339
127.125,4.11172816453077
127.25,4.03582363592165
127.375,3.95985220122648
127.5,3.88375857130183
127.625,3.80748702263034
127.75,3.73098180451888
127.875,3.65418754265318
128,3.57704963710638
128.125,3.49951465293654
128.25,3.42153070155413
128.375,3.34304781109491
128.5,3.26401828409638
128.625,3.18439704084533
128.75,3.10414194684177
128.875,3.02321412290884
129,2.94157823656831
129.125,2.85920277339858
129.25,2.77606028719401
129.375,2.69212762785154
129.5,2.60738614602233
129.625,2.52182187368195
129.75,2.43542567989131
129.875,2.34819340114253
130,2.26012594580827
130.125,2.17122937233796
130.25,2.08151494097179
130.375,1.99099913886993
130.5,1.89970367868134
130.625,1.80765547070283
130.75,1.71488656890345
130.875,1.62143409121203
131,1.52734011458592
131.125,1.43265154549585
131.25,1.33741996657534
131.375,1.24170146029189
131.5,1.14555641060236
131.625,1.04904928365339
131.75,0.952248388682144
131.875,0.855225620359973
132,0.758056183902988
132.125,0.660818304347874
132.25,0.563592921458939
132.375,0.46646337179202
132.5,0.369515059493487
132.625,0.27283511745707
132.75,0.176512060497494
132.875,0.080635432228428
133,-0.0147045526476919
133.125,-0.109417368918902
133.25,-0.203412542589295
133.375,-0.296600012033137
133.5,-0.388890486873057
133.625,-0.480195802898872
133.75,-0.570429271372818
133.875,-0.659506021104298
134,-0.747343331721555
134.125,-0.833860956619678
134.25,-0.918981434123624
134.375,-1.00263038547011
134.5,-1.08473679828482
134.625,-1.16523329430903
134.75,-1.24405638021341
134.875,-1.32114668042571
135,-1.39644915099206
135.125,-1.4699132735894
135.25,-1.54149322890795
135.375,-1.6111480487267
135.5,-1.67884174611229
135.625,-1.74454342328082
135.75,-1.80822735677279
135.875,-1.86987305970317
136,-1.92946532096096
136.125,-1.98699422134476
136.25,-2.04245512673214
136.375,-2.09584865849131
136.5,-2.14718064145202
136.625,-2.19646202985885
136.75,-2.24370881183408
136.875,-2.2889418929774
137,-2.33218695982632
137.125,-2.373474323994
137.25,-2.41283874788868
137.375,-2.45031925300187
137.5,-2.48595891183005
137.625,-2.51980462456616
137.75,-2.55190688176258
137.875,-2.58231951422704
138,-2.61109943146505
138.125,-2.63830635002827
138.25,-2.66400251316717
138.375,-2.68825240321771
138.5,-2.71112244817574
138.625,-2.73268072393014
138.75,-2.75299665363471
138.875,-2.77214070570073
139,-2.79018409188709
139.125,-2.80719846695147
139.25,-2.82325563130657
139.375,-2.83842723809787
139.5,-2.85278450608557
139.625,-2.86639793967257
139.75,-2.87933705737299
139.875,-2.8916701299626
140,-2.90346392949284
140.125,-2.91478349028564
140.25,-2.92569188295602
140.375,-2.93625000243427
140.5,-2.94651637088079
140.625,-2.95654695630302
140.75,-2.9663950075968
140.875,-2.9761109066452
141,-2.98574203801475
141.125,-2.99533267669448
141.25,-3.00492389422688
141.375,-3.01455348348244
141.5,-3.02425590223099
141.625,-3.03406223556521
