Coord,AbsComplVal,RealComplVal,ImagComplVal
9.25,0.180514127974982,-0.169372033412452,0.0624376865066243
9.5,0.0390423816871877,-0.0262909301437245,0.0288633774874987
9.75,0.0723082618316565,0.0722281542483106,-0.00340271406345715
10,0.349569046245986,-0.151510976105295,-0.31502847841576
10.25,0.0834378488665427,-0.0650291587220292,-0.0522788976488712
10.5,0.145379132558373,-0.140325545686986,0.0379978079772295
10.75,0.113880497722736,0.0595377324566808,0.0970774236138088
11,0.128371727138197,0.127157427622778,0.0176150199773309
11.25,0.312585546142892,-0.311139530209008,0.0300319229948386
11.5,0.287898467662889,0.261809966533972,0.119754202874555
11.75,0.0993717303196976,0.0990509628965066,0.0079779405867421
12,0.370743677620438,0.0337623794531706,0.369203163893794
12.25,0.200686060943516,0.0636612141700651,0.190321162426615
12.5,0.159114223104922,0.0896062492078226,0.131484052634486
12.75,0.08145807685133,0.0532744452526107,-0.0616218448875378
13,0.0594318986594888,-0.0395419771394079,-0.0443687121987813
13.25,0.0399631497398901,0.0330522765479152,0.0224633112459631
13.5,0.362391579246995,0.361550366738914,-0.0246777028932613
13.75,0.153344869951235,-0.140839750222223,-0.0606532266058693
14,0.271103909009082,0.039165580241926,-0.26825992396241
14.25,0.247085571716866,0.239801809013756,-0.0595514243690301
14.5,0.380192853862515,0.301352805103961,0.231803996911395
14.75,0.266102147781615,0.17198241984209,0.203057628074513
15,0.116223406551016,0.0305142060823813,0.112146170052681
15.25,0.133451024730725,0.133297139532968,0.00640691766834289
15.5,0.250239275045639,0.249976160503277,0.011472312557058
15.75,0.176666806250619,-0.100006978954331,0.145635725669293
16,0.332799042177047,0.145126718349473,-0.299488627655663
16.25,0.0650219305717249,0.00899977314870222,-0.0643960832546989
16.5,0.193380272541262,-0.00670920160628054,0.193263851824232
16.75,0.0493215276722054,0.0216188359069923,-0.0443310165228214
17,0.0348837980441409,0.0343577077263436,0.00603550211461806
17.25,0.0264201254124967,0.0165970891204751,-0.0205562559708489
17.5,0.440744699934091,0.440718707400816,-0.00478659241484753
17.75,0.109984083379583,0.0546283839164588,-0.0954580445406417
18,0.172638830258715,-0.0496022163950225,0.165359565316914
18.25,0.444838348082916,-0.248162846899713,0.369183365475433
18.5,0.416913095332853,0.416905762976341,0.00247262151070995
18.75,0.120778697255085,0.116004860798451,-0.0336209158377258
19,0.0981375405238086,-0.09390043567652,-0.0285251650270756
19.25,0.0980091551598446,0.0965307088029259,-0.0169592674709502
19.5,0.164510354681843,0.0857503053773695,0.14039423750722
19.75,0.11219106586212,-0.109729090468077,0.0233743869294366
20,0.125733365313755,-0.115805572912924,-0.04896885168586
20.25,0.263540664227328,-0.236508280696119,-0.116264847927251
20.5,0.136498069448711,-0.00841777468557155,-0.13623826199922
20.75,0.0724202352643746,0.0438868692799858,-0.0576075791936165
21,0.163767088664135,0.052702123468096,0.155055298237371
21.25,0.300738720043272,-0.278004213308584,-0.114705863476723
21.5,0.141530924591047,0.138955680803853,-0.0268760374299152
21.75,0.305224217422657,-0.299984947928594,-0.0563103357968332
22,0.179955765437817,0.0350806493094439,-0.176503330162177
22.25,0.146151635675661,-0.0532703745547832,-0.136097640704989
22.5,0.105973784637652,-0.0371867759270578,0.0992350075657693
22.75,0.163119966798423,0.0230105359695502,0.161488819435628
23,0.0932967589053804,0.0735285956069111,0.0574267433372641
23.25,0.268851980257782,-0.204490781400307,-0.174541993831923
23.5,0.329168256697047,-0.22178703629152,0.243232916666304
23.75,0.226365601802416,-0.0288383570842362,-0.224521123371616
24,0.14021928522931,-0.0947545540109978,0.103358707637022
24.25,0.0814774526467881,-0.0467274828684434,0.0667466675916403
24.5,0.168633934181523,-0.0443634587238724,0.162693845266481
24.75,0.162203041847688,-0.12226894135453,0.106583923575206
25,0.142795469996914,-0.0685591549392397,0.125260482697684
25.25,0.137681910152102,0.126605279896989,-0.0541055587286241
25.5,0.2385145858026,0.0726696167103569,-0.227174678271491
25.75,0.0354721239646124,-0.0189505864199478,0.0299857775103618
26,0.206999814210742,-0.0941068729430781,0.184371417383924
26.25,0.218249572201972,0.218246358117952,-0.00118445539991793
26.5,0.0794029335043908,0.0741131745754274,-0.0284967226791949
26.75,0.153183846529762,0.00112474854489474,-0.153179717255139
27,0.093796335996522,-0.0572214594593268,-0.0743199651756987
27.25,0.124570281974498,-0.0369148506397329,-0.118974992975214
27.5,0.442315777835876,-0.277224823222583,0.344658736595728
27.75,0.369578477998753,0.176295369196854,0.324820249060337
28,0.0650655819188701,0.0259115835878229,0.0596834967676364
28.25,0.0914681939073086,0.0558308202920701,0.0724523981810098
28.5,0.0548420485500098,0.0490050925554078,0.0246201379524476
28.75,0.101678604970424,-0.101025160323399,-0.011508939584651
29,0.101112181682355,0.0624862983419612,0.0794929921696555
29.25,0.260913782020123,0.15234503081771,-0.211818302403724
29.5,0.450272987377903,0.450270270653875,-0.00156413794390093
29.75,0.0769582451657181,-0.0695797318358199,0.0328820987262396
30,0.329678104153216,0.047139421929133,-0.326290556495658
30.25,0.153353768925365,0.152304105842239,0.0179119453776094
30.5,0.0511894727236393,0.00483214964277481,-0.0509608913536061
30.75,0.282471974709361,0.278619131933556,0.0464951160531695
31,0.125968158597723,-0.117285745395588,-0.0459568374401728
31.25,0.0630010588057888,-0.0510133436453176,-0.0369698820768364
31.5,0.110841497929816,-0.107628228452783,0.0264953222935851
31.75,0.137805315831534,0.0260376065785958,0.135323124834919
32,0.170549574306822,0.127616712346469,-0.113142087775136
32.25,0.0762238547750764,-0.0761943890406032,0.00211922521246444
32.5,0.450415990733941,-0.3814442926017,0.239530407987015
32.75,0.173400664494582,0.0520167356948846,-0.16541478064191
33,0.12482852141568,-0.124824318458482,0.00102434379015839
33.25,0.0622030504145452,-0.0390537326736049,0.0484151365291171
33.5,0.187582383699053,0.0493393634108236,-0.180977285570409
33.75,0.186652751165174,-0.179745185158434,-0.0503082292462063
34,0.11760967974158,-0.0934419430475092,-0.0714187653801375
34.25,0.191284825908242,0.08870977974403,0.169471117304726
34.5,0.150305584503201,0.0176796135292451,0.149262185426535
34.75,0.294389834674684,-0.0869003490079425,0.281271584242144
35,0.219381662274295,0.112034865322615,0.188617344627625
35.25,0.184669293170277,-0.174469029485736,-0.0605252475444355
35.5,0.16486399990208,0.146136816377403,0.0763162457330702
35.75,0.0296488328113959,0.0171032742342744,-0.0242184082372337
36,0.0460503830710709,0.0452568974235409,-0.00851181629192465
36.25,0.237743992967057,0.139630926619508,-0.192419880790155
36.5,0.174405658887659,-0.0355762717819062,-0.170738580110467
36.75,0.228232363560272,-0.0877184325627952,-0.210702369149078
37,0.218160078485968,-0.21478833019142,0.0382072383009444
37.25,0.244384741680897,-0.00939157803653353,-0.24420421828548
37.5,0.27936283430308,-0.193102330296341,-0.201878882560739
37.75,0.14261725400174,0.0495864202014808,-0.133719363110205
38,0.0613527716694087,-0.0611896569984793,0.00447084644413613
38.25,0.215967603120686,-0.215928698858654,0.00409909830360101
38.5,0.16949966673923,0.117875492474499,-0.121801089069861
38.75,0.266240817879929,-0.0656124282171503,0.258029421517824
39,0.224905399692818,-0.223194841671656,-0.0276857628060043
39.25,0.166986938441499,-0.0481536534739097,0.159893287123568
39.5,0.221306491919923,-0.0121895589540901,0.220970536539168
39.75,0.090642557463173,-0.0385862974472998,-0.0820193323111882
40,0.270549266575644,-0.270311870292359,-0.0113313028229547
40.25,0.162341973422293,0.010075160599355,0.16202903281061
40.5,0.292691885889128,-0.147564140752111,-0.252771367898791
40.75,0.271159899168557,-0.14488020208402,-0.229210422889527
41,0.0393148573845843,0.0363507626082762,-0.0149759830718036
41.25,0.191397228238587,-0.176709033886497,-0.0735310568420888
41.5,0.225081454866757,0.0891030607241142,-0.206693749045612
41.75,0.161038539803397,0.0245417649645636,0.159157510267139
42,0.0457742579344477,-0.0405748818489954,-0.0211887152132784
42.25,0.241726038310537,0.241616590512032,0.00727329269644969
42.5,0.122201912637081,0.0987882737274907,-0.0719318039958898
42.75,0.0658847548813873,0.0411713480266334,0.0514365728587191
43,0.179847331038126,0.0727015026945114,-0.164497884446875
43.25,0.130078262472305,-0.00220763409207164,0.130059527599978
43.5,0.121988608150753,-0.118912826639745,0.0272205837392218
43.75,0.128298301388643,-0.125452338941186,-0.0268731239977194
44,0.132816597410174,0.0919485306445107,-0.0958421424005729
44.25,0.290800196011264,-0.283373239374797,-0.0653020765858445
44.5,0.180391970698553,0.0258181854851887,-0.178534826828717
44.75,0.207873248537904,0.20361913390167,-0.0418394044751448
45,0.217557084261347,-0.185006785252736,-0.114470844859059
45.25,0.0708180072832022,-0.0647821842746126,-0.0286087181847391
45.5,0.291288910101214,-0.259211061118496,-0.132886624390027
45.75,0.303263809646263,-0.0621771213437762,0.296821400546804
46,0.0842372896201668,0.0816978643799235,-0.0205275404837374
46.25,0.104429940411868,0.0412531401016072,0.0959363897912751
46.5,0.1083138005694,-0.0702098533365015,0.0824770021779081
46.75,0.239640830178338,0.236059152490069,0.0412771609274818
47,0.179563066818506,-0.178792030086714,0.0166224228901381
47.25,0.209977678188251,0.152428793224541,-0.144416371417644
47.5,0.148633355814281,-0.146402876555177,-0.0256529179039013
47.75,0.255966816889833,-0.254492688840431,0.0274314176717205
48,0.261161363041447,0.0187383524344433,-0.260488256345098
48.25,0.0276750363947277,0.0207031906567929,0.0183653351746705
48.5,0.309306360546172,-0.0582730400973685,0.303767472702607
48.75,0.305210293347524,0.067197379714634,0.297721069668858
49,0.0705306058287215,0.0681310101536795,-0.0182409378598168
49.25,0.00589720971398979,0.00583807544160994,-0.000833041144750062
49.5,0.34429104075175,-0.231337124824422,0.254989128042537
49.75,0.275417690538058,-0.209161189827578,-0.179182870083134
50,0.18902066821677,0.0852349705365029,0.168712218913615
50.25,0.233603054808251,0.00871925814394402,0.233440274488285
50.5,0.259582556085853,-0.0374736825636933,-0.256863439475494
50.75,0.289020736277526,0.113846738638901,-0.265653733457086
51,0.334137908166245,-0.114540091175286,0.313892830735701
51.25,0.329064271070469,-0.0565540502053636,0.324168064282261
51.5,0.18156093002693,-0.0231081845131773,-0.180084377780941
51.75,0.110688210988811,0.0992437105187409,0.0490159767257154
52,0.234990968363762,-0.214481445274398,-0.0960128368789505
52.25,0.293788355010861,0.230911984973505,-0.18163494359727
52.5,0.285289430073989,-0.279109639312728,0.0590581760187371
52.75,0.2317479920997,0.117212445320117,-0.199920920626935
53,0.268672713243264,0.255960312759959,0.0816660586371154
53.25,0.296970388337783,-0.125550862557301,-0.269125235644321
53.5,0.0522608589953028,0.0240031968023817,0.0464224506698327
53.75,0.143395696416504,-0.00479277713191409,0.143315578490749
54,0.230181313493056,0.221954548998836,-0.0609886486168673
54.25,0.361171664026173,0.248214422742263,-0.262363433500479
54.5,0.295443900777714,0.0320252030101155,0.293703055617256
54.75,0.14369897445181,-0.00896887127539174,0.1434188084128
55,0.12241382215366,0.0633712715531489,0.104734071800942
55.25,0.132234391587006,-0.130687449763863,-0.020167419086323
55.5,0.405187891145035,0.0241690906915507,-0.404466416635181
55.75,0.229336452967572,0.13694840290431,-0.183957450519696
56,0.313956775487403,-0.243631142672971,-0.198022027043231
56.25,0.195597210726837,0.166376968180175,0.102844413087401
56.5,0.118265285995331,0.118223166377571,0.00315607401985095
56.75,0.142477450635371,0.139128049619002,-0.030711720055495
57,0.20096714470407,-0.200944171730405,-0.00303860133747475
57.25,0.168499652419143,-0.168038069274495,0.0124635524579479
57.5,0.183175329502338,0.127380413200737,0.131633702641457
57.75,0.173476822149365,-0.0485642373175854,-0.166540453574511
58,0.164417593208607,-0.161140511236779,0.0326631381661414
58.25,0.048818567095961,0.0481126816172299,-0.00827178099939282
58.5,0.23922730611343,0.229290452041327,-0.0682319030437573
58.75,0.142925971275101,0.0202434503287611,0.141485108699531
59,0.381363230713748,-0.375685302681533,0.0655626958682459
59.25,0.00639893585701213,0.00495268894867039,-0.00405182085979549
59.5,0.149277219278651,0.145769790830648,-0.0321691820964616
59.75,0.147223808853565,-0.026910487723729,-0.1447434818699
60,0.25963222808529,-0.0465629963867598,-0.255422750020468
60.25,0.305879313423395,0.0341417368074371,0.303967919669395
60.5,0.0257113329377748,0.0182714499202766,-0.0180894101409617
60.75,0.18294045242968,0.0261041139665379,0.181068452164362
61,0.0985148029912295,-0.018673629599528,0.0967288062884082
61.25,0.151688114854511,-0.0505725970244899,0.143009428424541
61.5,0.245906300610464,-0.188407375109935,-0.158027116926521
61.75,0.219121379991516,0.159285287658452,-0.150473839270986
62,0.117579460179718,-0.000786643034252822,0.117576828707406
62.25,0.303908442374199,0.128040100280208,-0.27561943702603
62.5,0.253187185714069,-0.249799538749627,-0.0412788256892569
62.75,0.121208021686964,0.0587547430303622,0.106015398375442
63,0.153103312364193,-0.108913930459403,-0.107602881043083
63.25,0.350690471289182,0.324259638525767,-0.133564566694041
63.5,0.401557544506036,0.326194266420721,0.234191720827114
63.75,0.0156796445069906,-0.0154299422040518,-0.00278713750023607
64,0.0908663707466069,0.0903619862414865,0.00956079364661805
64.25,0.124429809932087,0.10813215310885,0.061564722559104
64.5,0.205900250923246,-0.178825435404453,-0.10206065345011
64.75,0.111513477386168,-0.00622869875071332,0.111339386340271
65,0.301322219711278,-0.28064469099885,0.109697937564441
65.25,0.0992420017081249,0.0876367465365073,0.0465701144461922
65.5,0.171840313344958,-0.121305481194453,-0.121713078683745
65.75,0.181269435587056,0.0184611359514687,-0.180326910741107
66,0.12017309618611,0.024143989958393,-0.117722728459058
66.25,0.124704383261925,0.119842827853707,0.0344801365537272
66.5,0.102387294292913,-0.0544134682713386,0.0867313813063504
66.75,0.216101176808233,-0.0502480436479127,-0.210178145218433
67,0.0668279507142491,0.0487465020480518,-0.0457138221410701
67.25,0.266792860992647,-0.136671004318644,-0.229127622200326
67.5,0.11425441223171,0.0919348117587031,0.0678384927700001
67.75,0.322747301691961,0.233315822011969,-0.223001228580294
68,0.314463451841374,-0.136650582554657,0.283220551569735
68.25,0.138164411746867,0.106380857020993,0.0881618848076467
68.5,0.0423219407196656,0.0102556709557059,-0.0410605392016128
68.75,0.153908518982065,-0.153762522322645,0.00670215966914862
69,0.0643186479054796,0.028656280454251,0.0575821678900367
69.25,0.413599294011674,0.353383829443394,-0.214905200250895
69.5,0.0830680214541516,-0.076753279179646,0.0317683855976144
69.75,0.155906742344048,-0.101744338881518,0.118131290579153
70,0.22497614058962,0.163146611650759,-0.154911093668197
70.25,0.343819990715574,-0.110676913451091,0.3255192879763
70.5,0.0228865635359604,-0.0224814246897685,-0.0042872292222159
70.75,0.235067592957364,0.212729467619524,0.100014733240072
71,0.172741804597526,0.0830992503230851,0.151440568050147
71.25,0.183465372892554,0.108906435675939,0.147644611547344
71.5,0.181032174615072,-0.17738308899307,0.0361647339978936
71.75,0.0740818120014269,-0.0602930501627527,0.0430448948365139
72,0.246579154159055,0.159333141050192,-0.18818668770366
72.25,0.300567187922512,0.259869150140448,0.151025359661639
72.5,0.332740390820927,0.0613784678274491,-0.327030352369345
72.75,0.124659962489524,0.00516057055682119,-0.124553100159802
73,0.125738486289457,-0.123992906251049,0.0208788441677813
73.25,0.131707059798551,0.0174413091781404,0.130547119213453
73.5,0.116158426089313,-0.09115406832866,0.071998026213781
73.75,0.183209424187633,-0.168327210447066,0.0723300997806131
74,0.306687322015326,0.20127961812645,0.231394962805595
74.25,0.134855317251145,-0.131499912921346,0.0298953088725556
74.5,0.107133145060597,0.103471055117756,0.0277714155813735
74.75,0.159088184937397,0.132245466119639,0.0884318227646302
75,0.47200001767502,0.256026832818039,-0.396527776533225
75.25,0.279231397693875,-0.218502551186502,0.173858587889886
75.5,0.173677323059437,-0.172240336233325,0.0222952712323246
75.75,0.0720138012298264,0.0653322453736725,0.0302933207490231
76,0.110147213082192,0.10869165784763,0.0178474666019414
76.25,0.241535422135151,-0.0478588177496936,-0.236746475601237
76.5,0.182403988341137,0.0839781263921974,0.161922479138661
76.75,0.248740169098711,-0.0449910337164011,-0.244637443185595
77,0.167540300991443,-0.148491552650406,0.0775887314484188
77.25,0.228783998679652,-0.162585946061239,0.160959399213661
77.5,0.274654404632805,-0.254286412322146,0.103795291283043
77.75,0.153473491970889,0.153461541511522,-0.001915206162813
78,0.111532683251519,0.10498258380761,0.0376589502025968
78.25,0.286326019978453,0.243524267211399,-0.150593894284771
78.5,0.265936112506992,-0.22273104466282,-0.145302779322145
78.75,0.172760523831106,0.17218148834701,0.0141327161227675
79,0.131711762522741,0.0466697407145561,-0.123166244111294
79.25,0.0516069918292983,-0.000927676167552514,-0.0515986533021688
79.5,0.128426192772969,-0.0310128182540561,-0.124625407097031
79.75,0.0962197245672062,0.0955958462205166,-0.0109393592669938
80,0.128983808946265,-0.103649098979983,0.076770353984623
80.25,0.0948448778211972,-0.00731932206784264,0.0945620345243535
80.5,0.238088635041529,0.13093707214173,-0.198850902122393
80.75,0.162719425280852,-0.137409436081236,-0.087156515760828
81,0.450566533065206,-0.291007086161161,-0.343984122485893
81.25,0.163744110943276,-0.00225414215879623,0.163728594667308
81.5,0.321616212807367,-0.0781767086710661,-0.311970175757095
81.75,0.0750605548328054,-0.0605567932375531,0.0443504417632206
82,0.162790188009375,-0.162634333094088,-0.0071217281027127
82.25,0.137292269984757,0.13167726159946,0.0388621432146369
82.5,0.202790868530129,-0.0162591262730205,0.202138015158065
82.75,0.174224520083141,0.0637632082240947,-0.16213709222498
83,0.123361826606746,-0.115107619721498,0.0443663853137019
83.25,0.244508901111659,0.0392786313852517,0.241333362466387
83.5,0.0785718962427849,-0.0644504926430759,-0.0449408152713296
83.75,0.1705584589174,-0.124395584588767,-0.116687301978824
84,0.195554890080641,0.180645168276729,0.0748935124875571
84.25,0.158975655126526,0.0564954600735202,0.148598525948239
84.5,0.0821786175828901,0.0417056605824591,0.0708093430503038
84.75,0.0400022433560321,0.021954902186387,0.0334389255733702
85,0.208647708245783,-0.207478950114527,-0.0220533765122507
85.25,0.26531608135013,0.136900377916469,-0.227268364602988
85.5,0.133481716278628,-0.0925781423182847,0.0961595348656778
85.75,0.309639362093402,-0.249246941971207,0.183718525129097
86,0.0298351117681992,-0.00535150205089061,0.0293512405192737
86.25,0.197887102463061,0.0669127354917836,0.186231015543149
86.5,0.253273189446916,0.0254712377946675,-0.251989135753549
86.75,0.170658143046857,-0.168625669471529,-0.0262599577966163
87,0.241432185939291,0.0320190373376648,0.239299564678654
87.25,0.102517513666696,0.0614776492046806,-0.0820386448978005
87.5,0.146102890296181,-0.0822403526761401,-0.120758349378426
87.75,0.108059586235653,0.0525015411622794,0.0944481993105537
88,0.0749632832794104,-0.0746612093210006,-0.00672292070121813
88.25,0.321213832690757,-0.263666673381652,0.183461744403947
88.5,0.164460177284679,0.116013421811381,0.116567730835435
88.75,0.107674604174213,-0.10545775991117,0.0217366340216573
89,0.0754947506929228,-0.00323584577088623,0.0754253716221114
89.25,0.136258381604317,0.135672849726852,0.0126184152896831
89.5,0.274128972113601,0.228247571307946,-0.151821406738586
89.75,0.0558696672525157,-0.0550337269373032,-0.00962853147147455
90,0.28238565515885,0.281582603703566,0.0212813423216967
90.25,0.151483432147117,0.0143904174595171,-0.150798362393002
90.5,0.266168272328463,0.215567404904011,-0.156128931134717
90.75,0.215523830335469,-0.118847698699471,-0.179793620454986
91,0.103052713586828,0.0987186272218143,-0.0295718517690275
91.25,0.169943720880411,0.160072759135003,0.0570752139688178
91.5,0.11174607420001,-0.0199563616098355,0.109949664530692
91.75,0.197186769548384,-0.0616772776112303,0.187292646709354
92,0.190525747766227,0.0373755066607627,-0.186823799511013
92.25,0.277990607872779,0.23848152583891,0.142847260733353
92.5,0.176665018542475,0.174694818385337,-0.0263106291435023
92.75,0.151125767175142,0.150147655963275,-0.0171662142888033
93,0.0792999091515383,-0.0285018899124148,-0.0740007963664096
93.25,0.0429604155361909,-0.0346568054397301,0.0253870663873338
93.5,0.236056006049453,0.00962799936500437,0.235859576062213
93.75,0.0419887249397985,-0.0172627329026225,-0.0382759856150403
94,0.31853535746154,0.282522353761436,0.147125434844724
94.25,0.179011045761,0.133426230702687,0.119341507720157
94.5,0.154411521202022,0.154103107966397,0.00975448589210323
94.75,0.1948549550853,0.129487744741096,0.145606928005363
95,0.183375149233407,0.0294000273569585,0.181002993753652
95.25,0.401570658131893,-0.377630918062777,0.136579219486517
95.5,0.230491095451867,0.212016685794992,0.0904160938500946
95.75,0.186547613509234,0.100451211506712,0.157192767686126
96,0.16378163994747,-0.128218528278452,-0.101904045994212
96.25,0.0580657494660345,0.00461724419006078,0.0578818824602452
96.5,0.108476993812477,0.0703478530519465,-0.0825738321599154
96.75,0.205943311139899,-0.153443402098405,0.137360000566877
97,0.319006229028513,-0.316367848731055,-0.0409433565829241
97.25,0.284598526460136,0.0620474756613162,0.277752465384808
97.5,0.340373094168828,-0.0242163434007484,0.339510547621659
97.75,0.236956967252126,0.0401470518905189,-0.233531193963087
98,0.113424616638605,0.113423945026716,0.000390325749959368
98.25,0.234139754421083,0.108207757842393,-0.207635511758193
98.5,0.293073311545383,-0.293073309606427,-3.37122028974175e-05
98.75,0.129800836646936,0.104517700221191,0.0769695234149056
99,0.0330165618560033,0.0201161058730854,0.0261808258329281
99.25,0.110248353958009,0.0344691962544571,-0.104721411659805
99.5,0.108776708459483,0.088688734211692,0.0629815903832791
99.75,0.156152467870664,-0.00538881521813545,-0.156059456274342
100,0.180776285317698,-0.0587705699859901,-0.170956384603757
100.25,0.139012836207584,-0.060051660268852,0.125372910668258
100.5,0.166020991438036,0.144603168461565,0.0815652699924709
100.75,0.268560727107633,-0.257500192204858,0.0762791921761211
101,0.160036524463724,-0.0508946455476716,-0.15172812599187
101.25,0.244546097308611,0.17440346128874,0.171424112654492
101.5,0.0811305155793812,-0.0433253954640162,-0.068593517667946
101.75,0.239693299952792,0.237193900001697,-0.0345243659499194
102,0.0600333339447096,0.0409154621566641,-0.043930924654776
102.25,0.195236162849415,-0.157660365048772,-0.115153673744484
102.5,0.216480703807557,0.20498636422324,0.0696023390666745
102.75,0.199831256237391,0.166378925039383,0.110682357546961
103,0.374482625793834,-0.295633059121553,-0.229865898679811
103.25,0.093603731745186,0.00412872686380019,0.0935126312917612
103.5,0.256205496482824,-0.248112378874813,0.0638866486606668
103.75,0.103577918392254,0.0994771656774589,0.0288561724289953
104,0.209324989250143,0.0615258480023836,-0.20007878736178
104.25,0.134744033986827,0.120274751079232,0.0607448676669227
104.5,0.0370854329966412,0.00812955836485746,-0.0361834163856972
104.75,0.334444950788284,-0.124646080886862,0.310349447602736
105,0.146295834037301,0.0526552202164497,-0.136491387422895
105.25,0.313029111294138,-0.312664955670272,-0.0150947014976965
105.5,0.140364800917901,-0.0972159848763435,0.101248849974923
105.75,0.206959353333533,0.0328007367468624,-0.204343547980104
106,0.265564138548033,-0.185878307063182,0.189666988814829
106.25,0.357160662023684,-0.327051455389543,0.14353077727365
106.5,0.213740628887162,0.109204665392202,-0.183737305666695
106.75,0.267772291009429,0.199187082937475,-0.178959508893207
107,0.155671409403684,-0.140754821075009,-0.0664956242911623
107.25,0.254785540030946,0.122248057697117,0.223542129805868
107.5,0.0973841210145485,-0.017706149960471,-0.0957609486134799
107.75,0.414107850837345,0.290936944017404,-0.294687981992715
108,0.135219086980135,-0.0303202422952607,-0.131775886985814
108.25,0.25464456198824,-0.254600038223656,-0.00476166847807015
108.5,0.175101954511609,-0.00874613668292958,0.174883388481894
108.75,0.192779954161621,-0.0130990422438583,0.192334411426688
109,0.0860266883028503,0.0407977948499867,-0.0757372499879297
109.25,0.112522905907609,0.0982347589859811,0.0548756456076726
109.5,0.263205022077917,0.236726561124876,-0.115053982569172
109.75,0.0767632057224609,-0.0281409500499565,0.0714190218574484
110,0.181329524039405,-0.129290163708943,-0.127139489760152
110.25,0.125400617320066,0.116667783142096,-0.045977638053323
110.5,0.380512339482448,0.369513759291462,-0.0908252288337162
110.75,0.127744486943608,0.0940029346250116,0.086499145812958
111,0.273101929344643,0.0654606809017872,-0.265140647709174
111.25,0.248595785250077,0.212946009596471,0.128272605964962
111.5,0.124765539131269,-0.0565053014588837,0.111236642621741
111.75,0.134769509085135,-0.0801392369140354,0.108353695303319
112,0.076477273746476,-0.0743884426239319,-0.0177519859080447
112.25,0.372778934641085,0.0731343248624154,0.365534546437216
112.5,0.316737619552082,-0.0406521290162474,0.314118009744691
112.75,0.249242277325045,0.190503280856044,-0.160717804829639
113,0.0855932745227565,-0.0855509749079568,0.00269060138744355
113.25,0.10540933486528,0.0353568832247735,0.0993026620255993
113.5,0.0431083305006981,-0.0392493487144877,-0.0178274166397141
113.75,0.249607629973921,-0.0929522493501527,0.231654588303242
114,0.0894569352913399,0.0522103220046309,0.0726403851028595
114.25,0.0658484954308286,0.0619111779794131,0.0224283390313525
114.5,0.162299954291428,-0.155498927022781,0.046490416837918
114.75,0.199250238679218,0.137917930155927,-0.143802997726856
115,0.162885145014921,-0.0752348334895875,-0.144468994238646
115.25,0.210394599735232,-0.145960942164706,-0.15152983521452
115.5,0.270349099495254,-0.205588309714982,-0.175562189854283
115.75,0.301616050632565,0.289022575055702,-0.086244959895387
116,0.26313565081848,-0.262954364157751,-0.00976591532105603
116.25,0.205622499351464,-0.205622348492436,-0.000249078296845553
116.5,0.124362049590549,-0.110980882255884,0.0561174050724703
116.75,0.270919899012315,-0.222425850907944,0.154674925339306
117,0.155462663857716,0.154946425992454,-0.0126587884847732
117.25,0.185259747000771,0.172408131576387,0.067798303998911
117.5,0.269313112209099,0.236147771667998,-0.129475025947052
